node_id,label,biz_id,name,properties
prereview:PRE000172,PreReview,PRE000172,PreReview-PRE000172,"{""approval_date"": ""2027-04-23"", ""area_mu"": 427.53, ""dzjgh"": ""DZJGH-02-00000172"", ""flowsn"": ""FLOW-02-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000172"", ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
siteselection:SITE000172,SiteSelection,SITE000172,SiteSelection-SITE000172,"{""approval_date"": ""2027-05-16"", ""area_mu"": 357.93, ""dzjgh"": ""DZJGH-03-00000172"", ""flowsn"": ""FLOW-03-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""site_selection_id"": ""SITE000172"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
conversionexpropriation:CONV000172,ConversionExpropriation,CONV000172,ConversionExpropriation-CONV000172,"{""approval_date"": ""2027-06-08"", ""area_mu"": 444.83, ""conversion_id"": ""CONV000172"", ""dzjgh"": ""DZJGH-04-00000172"", ""flowsn"": ""FLOW-04-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
approvalproject:APPR000172,ApprovalProject,APPR000172,ApprovalProject-APPR000172,"{""approval_date"": ""2027-07-01"", ""approval_project_id"": ""APPR000172"", ""area_mu"": 347.1, ""bp_guid"": ""BP-00000172"", ""dzjgh"": ""DZJGH-05-00000172"", ""flowsn"": ""FLOW-05-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
approvalsupply:APPS000172,ApprovalSupply,APPS000172,ApprovalSupply-APPS000172,"{""approval_date"": ""2027-07-24"", ""approval_supply_id"": ""APPS000172"", ""area_mu"": 412.19, ""bp_guid"": ""BP-00000172"", ""dzjgh"": ""DZJGH-06-00000172"", ""flowsn"": ""FLOW-06-00000172"", ""gd_guid"": ""GD-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
landsupply:SUP000172,LandSupply,SUP000172,LandSupply-SUP000172,"{""approval_date"": ""2027-08-16"", ""area_mu"": 436.83, ""dzjgh"": ""DZJGH-07-00000172"", ""flowsn"": ""FLOW-07-00000172"", ""gd_guid"": ""GD-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
landusepermit:LUP000172,LandUsePermit,LUP000172,LandUsePermit-LUP000172,"{""approval_date"": ""2027-09-08"", ""area_mu"": 321.97, ""dzjgh"": ""DZJGH-08-00000172"", ""flowsn"": ""FLOW-08-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000172"", ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
constructionpermit:CP000172,ConstructionPermit,CP000172,ConstructionPermit-CP000172,"{""approval_date"": ""2027-10-01"", ""area_mu"": 453.95, ""construction_permit_id"": ""CP000172"", ""dzjgh"": ""DZJGH-09-00000172"", ""flowsn"": ""FLOW-09-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
verification:VER000172,Verification,VER000172,Verification-VER000172,"{""approval_date"": ""2027-10-24"", ""area_mu"": 394.01, ""dzjgh"": ""DZJGH-10-00000172"", ""flowsn"": ""FLOW-10-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000172"", ""verification_no"": ""VER-NO-00000172"", ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
parcel:PARCEL000172,Parcel,PARCEL000172,Parcel-PARCEL000172,"{""area_mu"": 292.73, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.440000 31.240000, 118.447000 31.240000, 118.447000 31.247000, 118.440000 31.247000, 118.440000 31.240000))"", ""land_use_type"": ""未利用地"", ""parcel_id"": ""PARCEL000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""synthetic_seed"": 20260604}"
project:MP000173,MajorProject,MP000173,示范重大项目Q-0173,"{""city"": ""示范省B示范市6"", ""construction_unit"": ""示范建设单位-026"", ""county"": ""示范县6"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.460000 31.260000, 118.468000 31.260000, 118.468000 31.268000, 118.460000 31.268000, 118.460000 31.260000))"", ""list_year"": 2025, ""planned_land_area_mu"": 241.43, ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""project_type"": ""产业园区"", ""province"": ""示范省B"", ""status"": ""已供地"", ""synthetic_seed"": 20260604, ""total_investment_million"": 3007.56, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
landplan:PLAN000173,LandPlan,PLAN000173,LandPlan-PLAN000173,"{""approval_date"": ""2027-04-11"", ""area_mu"": 221.82, ""dzjgh"": ""DZJGH-01-00000173"", ""flowsn"": ""FLOW-01-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
prereview:PRE000173,PreReview,PRE000173,PreReview-PRE000173,"{""approval_date"": ""2027-05-04"", ""area_mu"": 182.96, ""dzjgh"": ""DZJGH-02-00000173"", ""flowsn"": ""FLOW-02-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000173"", ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
siteselection:SITE000173,SiteSelection,SITE000173,SiteSelection-SITE000173,"{""approval_date"": ""2027-05-27"", ""area_mu"": 242.25, ""dzjgh"": ""DZJGH-03-00000173"", ""flowsn"": ""FLOW-03-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""site_selection_id"": ""SITE000173"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
conversionexpropriation:CONV000173,ConversionExpropriation,CONV000173,ConversionExpropriation-CONV000173,"{""approval_date"": ""2027-06-19"", ""area_mu"": 236.98, ""conversion_id"": ""CONV000173"", ""dzjgh"": ""DZJGH-04-00000173"", ""flowsn"": ""FLOW-04-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
approvalproject:APPR000173,ApprovalProject,APPR000173,ApprovalProject-APPR000173,"{""approval_date"": ""2027-07-12"", ""approval_project_id"": ""APPR000173"", ""area_mu"": 183.48, ""bp_guid"": ""BP-00000173"", ""dzjgh"": ""DZJGH-05-00000173"", ""flowsn"": ""FLOW-05-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
approvalsupply:APPS000173,ApprovalSupply,APPS000173,ApprovalSupply-APPS000173,"{""approval_date"": ""2027-08-04"", ""approval_supply_id"": ""APPS000173"", ""area_mu"": 219.92, ""bp_guid"": ""BP-00000173"", ""dzjgh"": ""DZJGH-06-00000173"", ""flowsn"": ""FLOW-06-00000173"", ""gd_guid"": ""GD-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
landsupply:SUP000173,LandSupply,SUP000173,LandSupply-SUP000173,"{""approval_date"": ""2027-08-27"", ""area_mu"": 186.96, ""dzjgh"": ""DZJGH-07-00000173"", ""flowsn"": ""FLOW-07-00000173"", ""gd_guid"": ""GD-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
landusepermit:LUP000173,LandUsePermit,LUP000173,LandUsePermit-LUP000173,"{""approval_date"": ""2027-09-19"", ""area_mu"": 245.47, ""dzjgh"": ""DZJGH-08-00000173"", ""flowsn"": ""FLOW-08-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000173"", ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
constructionpermit:CP000173,ConstructionPermit,CP000173,ConstructionPermit-CP000173,"{""approval_date"": ""2027-10-12"", ""area_mu"": 226.0, ""construction_permit_id"": ""CP000173"", ""dzjgh"": ""DZJGH-09-00000173"", ""flowsn"": ""FLOW-09-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
verification:VER000173,Verification,VER000173,Verification-VER000173,"{""approval_date"": ""2027-11-04"", ""area_mu"": 181.05, ""dzjgh"": ""DZJGH-10-00000173"", ""flowsn"": ""FLOW-10-00000173"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""project_name"": ""示范重大项目Q-0173"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000173"", ""verification_no"": ""VER-NO-00000173"", ""zdxm_sec"": ""SEC-0604-00000173"", ""zdxmbh"": ""ZDXM-000173""}"
parcel:PARCEL000173,Parcel,PARCEL000173,Parcel-PARCEL000173,"{""area_mu"": 141.75, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.460000 31.260000, 118.468000 31.260000, 118.468000 31.268000, 118.460000 31.268000, 118.460000 31.260000))"", ""land_use_type"": ""林地"", ""parcel_id"": ""PARCEL000173"", ""profile"": ""small_dev"", ""project_id"": ""MP000173"", ""synthetic_seed"": 20260604}"
project:MP000174,MajorProject,MP000174,示范重大项目R-0174,"{""city"": ""示范省A示范市1"", ""construction_unit"": ""示范建设单位-027"", ""county"": ""示范县7"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.480000 31.280000, 118.489000 31.280000, 118.489000 31.289000, 118.480000 31.289000, 118.480000 31.280000))"", ""list_year"": 2026, ""planned_land_area_mu"": 71.53, ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""project_type"": ""能源"", ""province"": ""示范省A"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""total_investment_million"": 4727.09, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
landplan:PLAN000174,LandPlan,PLAN000174,LandPlan-PLAN000174,"{""approval_date"": ""2027-04-22"", ""area_mu"": 73.8, ""dzjgh"": ""DZJGH-01-00000174"", ""flowsn"": ""FLOW-01-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000174"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
prereview:PRE000174,PreReview,PRE000174,PreReview-PRE000174,"{""approval_date"": ""2027-05-15"", ""area_mu"": 50.95, ""dzjgh"": ""DZJGH-02-00000174"", ""flowsn"": ""FLOW-02-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000174"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000174"", ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
siteselection:SITE000174,SiteSelection,SITE000174,SiteSelection-SITE000174,"{""approval_date"": ""2027-06-07"", ""area_mu"": 69.79, ""dzjgh"": ""DZJGH-03-00000174"", ""flowsn"": ""FLOW-03-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""site_selection_id"": ""SITE000174"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
conversionexpropriation:CONV000174,ConversionExpropriation,CONV000174,ConversionExpropriation-CONV000174,"{""approval_date"": ""2027-06-30"", ""area_mu"": 73.48, ""conversion_id"": ""CONV000174"", ""dzjgh"": ""DZJGH-04-00000174"", ""flowsn"": ""FLOW-04-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
approvalproject:APPR000174,ApprovalProject,APPR000174,ApprovalProject-APPR000174,"{""approval_date"": ""2027-07-23"", ""approval_project_id"": ""APPR000174"", ""area_mu"": 58.27, ""bp_guid"": ""BP-00000174"", ""dzjgh"": ""DZJGH-05-00000174"", ""flowsn"": ""FLOW-05-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
approvalsupply:APPS000174,ApprovalSupply,APPS000174,ApprovalSupply-APPS000174,"{""approval_date"": ""2027-08-15"", ""approval_supply_id"": ""APPS000174"", ""area_mu"": 58.95, ""bp_guid"": ""BP-00000174"", ""dzjgh"": ""DZJGH-06-00000174"", ""flowsn"": ""FLOW-06-00000174"", ""gd_guid"": ""GD-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
landsupply:SUP000174,LandSupply,SUP000174,LandSupply-SUP000174,"{""approval_date"": ""2027-09-07"", ""area_mu"": 50.24, ""dzjgh"": ""DZJGH-07-00000174"", ""flowsn"": ""FLOW-07-00000174"", ""gd_guid"": ""GD-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000174"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
landusepermit:LUP000174,LandUsePermit,LUP000174,LandUsePermit-LUP000174,"{""approval_date"": ""2027-09-30"", ""area_mu"": 70.29, ""dzjgh"": ""DZJGH-08-00000174"", ""flowsn"": ""FLOW-08-00000174"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000174"", ""profile"": ""small_dev"", ""project_id"": ""MP000174"", ""project_name"": ""示范重大项目R-0174"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000174"", ""zdxm_sec"": ""SEC-0604-00000174"", ""zdxmbh"": ""ZDXM-000174""}"
