edge_id,source_node_id,target_node_id,edge_type,confidence,match_method,evidence
edge:00003384:HAS_LAND_USE_PERMIT,project:MP000168,landusepermit:LUP000168,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003385:NEXT_STAGE,landsupply:SUP000168,landusepermit:LUP000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003386:HAS_CONSTRUCTION_PERMIT,project:MP000168,constructionpermit:CP000168,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003387:NEXT_STAGE,landusepermit:LUP000168,constructionpermit:CP000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003388:HAS_VERIFICATION,project:MP000168,verification:VER000168,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003389:NEXT_STAGE,constructionpermit:CP000168,verification:VER000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003390:OCCUPIES_PARCEL,project:MP000168,parcel:PARCEL000168,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003391:SPATIALLY_OVERLAPS,project:MP000168,parcel:PARCEL000168,SPATIALLY_OVERLAPS,0.72,spatial_overlay,"{""geometry_source"": ""synthetic_demo_extent"", ""overlap_ratio"": 0.52}"
edge:00003392:HAS_LAND_PLAN,project:MP000169,landplan:PLAN000169,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003393:HAS_PRE_REVIEW,project:MP000169,prereview:PRE000169,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003394:NEXT_STAGE,landplan:PLAN000169,prereview:PRE000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003395:HAS_SITE_SELECTION,project:MP000169,siteselection:SITE000169,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003396:NEXT_STAGE,prereview:PRE000169,siteselection:SITE000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003397:HAS_CONVERSION,project:MP000169,conversionexpropriation:CONV000169,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003398:NEXT_STAGE,siteselection:SITE000169,conversionexpropriation:CONV000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003399:HAS_APPROVAL_PROJECT,project:MP000169,approvalproject:APPR000169,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003400:NEXT_STAGE,conversionexpropriation:CONV000169,approvalproject:APPR000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003401:HAS_APPROVAL_SUPPLY,project:MP000169,approvalsupply:APPS000169,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003402:NEXT_STAGE,approvalproject:APPR000169,approvalsupply:APPS000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003403:HAS_LAND_SUPPLY,project:MP000169,landsupply:SUP000169,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003404:NEXT_STAGE,approvalsupply:APPS000169,landsupply:SUP000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003405:HAS_LAND_USE_PERMIT,project:MP000169,landusepermit:LUP000169,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003406:NEXT_STAGE,landsupply:SUP000169,landusepermit:LUP000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003407:HAS_CONSTRUCTION_PERMIT,project:MP000169,constructionpermit:CP000169,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003408:NEXT_STAGE,landusepermit:LUP000169,constructionpermit:CP000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003409:HAS_VERIFICATION,project:MP000169,verification:VER000169,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003410:NEXT_STAGE,constructionpermit:CP000169,verification:VER000169,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003411:OCCUPIES_PARCEL,project:MP000169,parcel:PARCEL000169,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003412:HAS_LAND_PLAN,project:MP000170,landplan:PLAN000170,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003413:HAS_PRE_REVIEW,project:MP000170,prereview:PRE000170,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003414:NEXT_STAGE,landplan:PLAN000170,prereview:PRE000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003415:HAS_SITE_SELECTION,project:MP000170,siteselection:SITE000170,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003416:NEXT_STAGE,prereview:PRE000170,siteselection:SITE000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003417:HAS_CONVERSION,project:MP000170,conversionexpropriation:CONV000170,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003418:NEXT_STAGE,siteselection:SITE000170,conversionexpropriation:CONV000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003419:HAS_APPROVAL_PROJECT,project:MP000170,approvalproject:APPR000170,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003420:NEXT_STAGE,conversionexpropriation:CONV000170,approvalproject:APPR000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003421:HAS_APPROVAL_SUPPLY,project:MP000170,approvalsupply:APPS000170,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003422:NEXT_STAGE,approvalproject:APPR000170,approvalsupply:APPS000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003423:HAS_LAND_SUPPLY,project:MP000170,landsupply:SUP000170,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003424:NEXT_STAGE,approvalsupply:APPS000170,landsupply:SUP000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003425:HAS_LAND_USE_PERMIT,project:MP000170,landusepermit:LUP000170,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003426:NEXT_STAGE,landsupply:SUP000170,landusepermit:LUP000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003427:HAS_CONSTRUCTION_PERMIT,project:MP000170,constructionpermit:CP000170,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003428:NEXT_STAGE,landusepermit:LUP000170,constructionpermit:CP000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003429:HAS_VERIFICATION,project:MP000170,verification:VER000170,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003430:NEXT_STAGE,constructionpermit:CP000170,verification:VER000170,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003431:OCCUPIES_PARCEL,project:MP000170,parcel:PARCEL000170,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003432:FUZZY_PROJECT_PARCEL_MATCH,project:MP000170,parcel:PARCEL000170,FUZZY_PROJECT_PARCEL_MATCH,0.81,fuzzy_name,"{""case_idx"": 170, ""matched_name"": ""示范重大项目N0170"", ""source_name"": ""示范重大项目N-0170""}"
edge:00003433:HAS_LAND_PLAN,project:MP000171,landplan:PLAN000171,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003434:HAS_PRE_REVIEW,project:MP000171,prereview:PRE000171,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003435:NEXT_STAGE,landplan:PLAN000171,prereview:PRE000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003436:HAS_SITE_SELECTION,project:MP000171,siteselection:SITE000171,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003437:NEXT_STAGE,prereview:PRE000171,siteselection:SITE000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003438:HAS_CONVERSION,project:MP000171,conversionexpropriation:CONV000171,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003439:NEXT_STAGE,siteselection:SITE000171,conversionexpropriation:CONV000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003440:HAS_APPROVAL_PROJECT,project:MP000171,approvalproject:APPR000171,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003441:NEXT_STAGE,conversionexpropriation:CONV000171,approvalproject:APPR000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003442:HAS_APPROVAL_SUPPLY,project:MP000171,approvalsupply:APPS000171,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003443:NEXT_STAGE,approvalproject:APPR000171,approvalsupply:APPS000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003444:HAS_LAND_SUPPLY,project:MP000171,landsupply:SUP000171,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003445:NEXT_STAGE,approvalsupply:APPS000171,landsupply:SUP000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003446:HAS_LAND_USE_PERMIT,project:MP000171,landusepermit:LUP000171,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003447:NEXT_STAGE,landsupply:SUP000171,landusepermit:LUP000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003448:HAS_CONSTRUCTION_PERMIT,project:MP000171,constructionpermit:CP000171,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003449:NEXT_STAGE,landusepermit:LUP000171,constructionpermit:CP000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003450:HAS_VERIFICATION,project:MP000171,verification:VER000171,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003451:NEXT_STAGE,constructionpermit:CP000171,verification:VER000171,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003452:HAS_RISK,project:MP000171,risk:MP000171:overdue_approval,HAS_RISK,0.88,rule,"{""rule"": ""idx % 9 == 0"", ""source"": ""synthetic_rule""}"
edge:00003453:OCCUPIES_PARCEL,project:MP000171,parcel:PARCEL000171,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003454:HAS_LAND_PLAN,project:MP000172,landplan:PLAN000172,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003455:HAS_PRE_REVIEW,project:MP000172,prereview:PRE000172,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003456:NEXT_STAGE,landplan:PLAN000172,prereview:PRE000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003457:HAS_SITE_SELECTION,project:MP000172,siteselection:SITE000172,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003458:NEXT_STAGE,prereview:PRE000172,siteselection:SITE000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003459:HAS_CONVERSION,project:MP000172,conversionexpropriation:CONV000172,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003460:NEXT_STAGE,siteselection:SITE000172,conversionexpropriation:CONV000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003461:HAS_APPROVAL_PROJECT,project:MP000172,approvalproject:APPR000172,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003462:NEXT_STAGE,conversionexpropriation:CONV000172,approvalproject:APPR000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003463:HAS_APPROVAL_SUPPLY,project:MP000172,approvalsupply:APPS000172,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003464:NEXT_STAGE,approvalproject:APPR000172,approvalsupply:APPS000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003465:HAS_LAND_SUPPLY,project:MP000172,landsupply:SUP000172,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003466:NEXT_STAGE,approvalsupply:APPS000172,landsupply:SUP000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003467:HAS_LAND_USE_PERMIT,project:MP000172,landusepermit:LUP000172,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003468:NEXT_STAGE,landsupply:SUP000172,landusepermit:LUP000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003469:HAS_CONSTRUCTION_PERMIT,project:MP000172,constructionpermit:CP000172,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003470:NEXT_STAGE,landusepermit:LUP000172,constructionpermit:CP000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003471:HAS_VERIFICATION,project:MP000172,verification:VER000172,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003472:NEXT_STAGE,constructionpermit:CP000172,verification:VER000172,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003473:OCCUPIES_PARCEL,project:MP000172,parcel:PARCEL000172,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003474:HAS_LAND_PLAN,project:MP000173,landplan:PLAN000173,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003475:HAS_PRE_REVIEW,project:MP000173,prereview:PRE000173,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003476:NEXT_STAGE,landplan:PLAN000173,prereview:PRE000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003477:HAS_SITE_SELECTION,project:MP000173,siteselection:SITE000173,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003478:NEXT_STAGE,prereview:PRE000173,siteselection:SITE000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003479:HAS_CONVERSION,project:MP000173,conversionexpropriation:CONV000173,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003480:NEXT_STAGE,siteselection:SITE000173,conversionexpropriation:CONV000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003481:HAS_APPROVAL_PROJECT,project:MP000173,approvalproject:APPR000173,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003482:NEXT_STAGE,conversionexpropriation:CONV000173,approvalproject:APPR000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003483:HAS_APPROVAL_SUPPLY,project:MP000173,approvalsupply:APPS000173,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003484:NEXT_STAGE,approvalproject:APPR000173,approvalsupply:APPS000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003485:HAS_LAND_SUPPLY,project:MP000173,landsupply:SUP000173,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003486:NEXT_STAGE,approvalsupply:APPS000173,landsupply:SUP000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003487:HAS_LAND_USE_PERMIT,project:MP000173,landusepermit:LUP000173,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003488:NEXT_STAGE,landsupply:SUP000173,landusepermit:LUP000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003489:HAS_CONSTRUCTION_PERMIT,project:MP000173,constructionpermit:CP000173,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003490:NEXT_STAGE,landusepermit:LUP000173,constructionpermit:CP000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003491:HAS_VERIFICATION,project:MP000173,verification:VER000173,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003492:NEXT_STAGE,constructionpermit:CP000173,verification:VER000173,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003493:OCCUPIES_PARCEL,project:MP000173,parcel:PARCEL000173,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003494:HAS_LAND_PLAN,project:MP000174,landplan:PLAN000174,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003495:HAS_PRE_REVIEW,project:MP000174,prereview:PRE000174,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003496:NEXT_STAGE,landplan:PLAN000174,prereview:PRE000174,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003497:HAS_SITE_SELECTION,project:MP000174,siteselection:SITE000174,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003498:NEXT_STAGE,prereview:PRE000174,siteselection:SITE000174,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003499:HAS_CONVERSION,project:MP000174,conversionexpropriation:CONV000174,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003500:NEXT_STAGE,siteselection:SITE000174,conversionexpropriation:CONV000174,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003501:HAS_APPROVAL_PROJECT,project:MP000174,approvalproject:APPR000174,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003502:NEXT_STAGE,conversionexpropriation:CONV000174,approvalproject:APPR000174,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003503:HAS_APPROVAL_SUPPLY,project:MP000174,approvalsupply:APPS000174,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
